Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
17.0,1.0,0.0,2.0,8.2785211611,12.0,,,,,,,2.7122297427,2.0
16.0,0.0,0.0,3.0,5.401169322,11.0,,,,,,,2.0966162114,3.0
17.0,1.0,1.0,3.0,4.1367422123,18.0,,,,,,,1.1830638503,4.0
17.0,1.0,1.0,2.0,13.0804615532,28.0,,,,,,,0.5601746057,4.0
18.0,0.0,3.0,4.0,8.3243406206,17.0,,,,,,,1.1674254128,4.0
15.0,1.0,1.0,2.0,3.5931857806,23.0,,,,,,,0.9231815615,4.0
16.0,1.0,1.0,1.0,13.7821816297,0.0,,,,,,,3.8412862485,0.0
16.0,1.0,0.0,3.0,11.3014456607,24.0,,,,,,,1.2128807515,4.0
16.0,0.0,0.0,2.0,17.1734410986,26.0,,,,,,,0.9621492199,4.0
17.0,0.0,1.0,2.0,2.3495179775,6.0,,,,,,,2.5020091336,2.0
17.0,1.0,0.0,2.0,15.7133320389,11.0,,,,,,,2.4562237944,3.0
17.0,0.0,2.0,3.0,13.4703357363,9.0,,,,,,,2.6465569606,2.0
18.0,1.0,0.0,3.0,2.3002187366,28.0,,,,,,,0.3817684952,4.0
15.0,1.0,0.0,2.0,13.8964145974,11.0,,,,,,,2.3961390951,3.0
17.0,1.0,0.0,1.0,8.8309457776,10.0,,,,,,,2.5956488626,2.0
15.0,1.0,0.0,2.0,18.8996957111,3.0,,,,,,,4.0,0.0
18.0,1.0,0.0,2.0,2.8322270124,18.0,,,,,,,1.419522635,4.0
16.0,0.0,2.0,1.0,12.8566678163,5.0,,,,,,,3.4326847084,1.0
17.0,1.0,0.0,2.0,7.6396009093,24.0,,,,,,,0.1293067519,4.0
15.0,0.0,1.0,2.0,19.1362934118,8.0,,,,,,,2.9289482377,2.0
15.0,0.0,0.0,1.0,6.5994979058,19.0,,,,,,,0.9471334632,4.0
17.0,1.0,0.0,1.0,19.2437181898,9.0,,,,,,,2.9995441039,2.0
16.0,1.0,0.0,1.0,18.029717022,4.0,,,,,,,3.0553862954,1.0
16.0,0.0,2.0,3.0,5.4076647062,26.0,,,,,,,0.0,4.0
16.0,0.0,0.0,1.0,16.0708355365,12.0,,,,,,,2.7458587984,2.0
18.0,0.0,2.0,1.0,19.9120840361,8.0,,,,,,,3.2146284257,1.0
15.0,1.0,0.0,2.0,5.0532600434,1.0,,,,,,,3.4154133242,1.0
15.0,0.0,2.0,1.0,8.7355433865,17.0,,,,,,,1.4693892718,4.0
15.0,1.0,0.0,0.0,10.4036147313,20.0,,,,,,,1.5521129377,4.0
18.0,1.0,1.0,1.0,5.8986227161,0.0,,,,,,,3.5484598261,0.0
15.0,1.0,1.0,2.0,0.3052967929,23.0,,,,,,,0.1926251117,4.0
18.0,0.0,3.0,2.0,4.402584884,20.0,,,,,,,1.3489974203,4.0
16.0,1.0,0.0,1.0,5.6387376868,11.0,,,,,,,2.1431050689,3.0
17.0,1.0,0.0,2.0,8.8719940264,9.0,,,,,,,2.4713865329,3.0
15.0,1.0,0.0,4.0,3.4220495683,1.0,,,,,,,3.2054253344,1.0
15.0,1.0,2.0,1.0,17.4650871338,27.0,,,,,,,0.4541144381,4.0
16.0,1.0,1.0,1.0,14.0982226546,8.0,,,,,,,2.8098332075,2.0
17.0,0.0,2.0,1.0,1.7040095512,1.0,,,,,,,2.9975056084,2.0
18.0,1.0,0.0,2.0,13.0018490228,22.0,,,,,,,1.1761890337,4.0
17.0,1.0,0.0,2.0,13.0731295281,23.0,,,,,,,1.6689245458,4.0
16.0,0.0,0.0,1.0,19.1244234729,29.0,,,,,,,1.623004075,4.0
16.0,1.0,3.0,2.0,0.0604174271,21.0,,,,,,,0.5177931284,4.0
17.0,0.0,1.0,0.0,4.9586489961,13.0,,,,,,,1.9461006983,4.0
18.0,1.0,3.0,2.0,18.5558295875,10.0,,,,,,,2.815003048,2.0
18.0,0.0,0.0,2.0,18.642678308,22.0,,,,,,,1.2481825668,4.0
15.0,0.0,1.0,1.0,14.4117283874,10.0,,,,,,,2.7590143434,2.0
18.0,1.0,1.0,2.0,15.315266421,16.0,,,,,,,1.921294208,4.0
17.0,1.0,0.0,1.0,1.8296591586,3.0,,,,,,,2.7322906759,2.0
16.0,1.0,2.0,2.0,10.2775166956,12.0,,,,,,,2.2286086189,3.0
15.0,0.0,3.0,0.0,4.6316598258,6.0,,,,,,,2.6116884726,2.0
15.0,0.0,2.0,3.0,3.6243608723,15.0,,,,,,,2.1977767272,3.0
16.0,0.0,2.0,1.0,16.2060659825,0.0,,,,,,,3.3355067927,1.0
18.0,1.0,0.0,3.0,2.7007627336,12.0,,,,,,,1.7215979626,4.0
16.0,0.0,0.0,1.0,9.3730327399,0.0,,,,,,,3.2879731984,1.0
18.0,0.0,3.0,2.0,18.7715647917,10.0,,,,,,,2.5619645568,2.0
16.0,1.0,0.0,1.0,3.7166411113,5.0,,,,,,,2.358571866,3.0
17.0,0.0,2.0,3.0,19.5598684748,19.0,,,,,,,1.4976736543,4.0
18.0,0.0,2.0,1.0,19.8857597152,2.0,,,,,,,3.5172371287,0.0
17.0,1.0,1.0,1.0,11.1123430936,11.0,,,,,,,2.4040898199000003,3.0
15.0,0.0,3.0,2.0,3.4028548035,4.0,,,,,,,2.5172289819,2.0
16.0,1.0,0.0,0.0,6.3220977588,8.0,,,,,,,2.4352442824,3.0
15.0,1.0,0.0,1.0,8.4898566535,25.0,,,,,,,1.2832275063,4.0
15.0,1.0,0.0,3.0,6.1864844872,25.0,,,,,,,1.0994343045,4.0
15.0,1.0,0.0,4.0,5.6127115975,11.0,,,,,,,2.191196795,3.0
15.0,1.0,0.0,1.0,19.4445941843,29.0,,,,,,,1.5844787641,4.0
16.0,0.0,0.0,3.0,3.0672965483,29.0,,,,,,,0.4757308334,4.0
15.0,0.0,2.0,2.0,14.6665581743,27.0,,,,,,,1.2072685461,4.0
16.0,1.0,3.0,1.0,0.0082057888,26.0,,,,,,,0.264924163,4.0
16.0,1.0,0.0,2.0,11.923653388,9.0,,,,,,,2.7066596203,2.0
17.0,0.0,0.0,2.0,18.3188600791,18.0,,,,,,,1.5304278892,4.0
18.0,1.0,3.0,4.0,5.7586818819,4.0,,,,,,,3.1274525276,1.0
18.0,1.0,0.0,1.0,3.7105195052,25.0,,,,,,,1.0036141457,4.0
16.0,1.0,0.0,2.0,13.0335958976,4.0,,,,,,,3.3692186048,1.0
17.0,0.0,0.0,0.0,14.252028146,8.0,,,,,,,2.7913861085,2.0
16.0,0.0,1.0,1.0,13.760610379,26.0,,,,,,,0.6735259457,4.0
16.0,1.0,0.0,0.0,6.3863376004,27.0,,,,,,,0.3375541414,4.0
16.0,1.0,3.0,4.0,5.0440480432,25.0,,,,,,,0.8868894158,4.0
17.0,0.0,0.0,3.0,19.1183759992,26.0,,,,,,,1.5066627734,4.0
18.0,0.0,1.0,2.0,18.4659901654,19.0,,,,,,,1.7051993889,4.0
17.0,1.0,0.0,2.0,9.1463321979,16.0,,,,,,,1.9727914139,4.0
15.0,1.0,0.0,1.0,16.9238773231,9.0,,,,,,,2.6260828288,2.0
17.0,0.0,1.0,1.0,9.0464695527,20.0,,,,,,,1.671968653,4.0
17.0,0.0,2.0,1.0,8.4877803615,0.0,,,,,,,3.0937609253,1.0
17.0,0.0,2.0,1.0,3.135258952,21.0,,,,,,,1.6433737596,4.0
17.0,1.0,1.0,2.0,8.5281211298,27.0,,,,,,,0.3392066993,4.0
18.0,0.0,3.0,2.0,10.748338772,15.0,,,,,,,1.9263590677,4.0
15.0,1.0,2.0,0.0,0.4500865486,25.0,,,,,,,0.4499062079,4.0
18.0,0.0,2.0,0.0,8.8822601035,25.0,,,,,,,0.7095708393,4.0
18.0,0.0,0.0,1.0,15.6271243679,14.0,,,,,,,1.7482796824,4.0
17.0,0.0,0.0,2.0,13.6009211275,22.0,,,,,,,0.9721682581,4.0
16.0,0.0,0.0,3.0,12.7031397773,16.0,,,,,,,1.9349357841,4.0
16.0,1.0,1.0,2.0,18.1911085687,25.0,,,,,,,0.6903478839,4.0
18.0,1.0,0.0,3.0,0.3606401965,19.0,,,,,,,0.7303661593,4.0
18.0,0.0,0.0,2.0,11.1409517238,24.0,,,,,,,0.6822651648,4.0
17.0,1.0,2.0,1.0,15.7469769682,12.0,,,,,,,3.0234824828,1.0
18.0,0.0,2.0,1.0,10.826707654,0.0,,,,,,,3.729652301,0.0
17.0,0.0,3.0,3.0,6.4779110516,24.0,,,,,,,0.8419632254,4.0
16.0,0.0,0.0,2.0,2.7250113018,7.0,,,,,,,2.5841742786,2.0
16.0,0.0,1.0,1.0,17.7512614363,4.0,,,,,,,3.3721260428,1.0
15.0,1.0,0.0,2.0,9.4152478478,5.0,,,,,,,3.060805402,1.0
16.0,0.0,0.0,2.0,17.5623039397,22.0,,,,,,,1.1680520002,4.0
18.0,0.0,0.0,2.0,11.7170424487,19.0,,,,,,,1.3492561219,4.0
16.0,1.0,0.0,3.0,13.4838423323,29.0,,,,,,,1.1179648264,4.0
17.0,0.0,0.0,2.0,16.0852230876,13.0,,,,,,,2.5786677343,2.0
16.0,0.0,2.0,2.0,13.183110892,21.0,,,,,,,1.6255519548,4.0
15.0,0.0,0.0,0.0,7.9610968136,22.0,,,,,,,0.9340163958,4.0
16.0,1.0,2.0,0.0,10.2726676786,10.0,,,,,,,2.7026383401,2.0
17.0,0.0,1.0,1.0,16.0609104935,5.0,,,,,,,2.9640092632,2.0
17.0,1.0,0.0,0.0,7.4730059275,10.0,,,,,,,2.2674581317,3.0
18.0,0.0,0.0,2.0,7.7624291354,12.0,,,,,,,1.7536230684,4.0
16.0,0.0,0.0,2.0,1.9138023212,11.0,,,,,,,2.0232340816,3.0
17.0,1.0,1.0,1.0,18.2916887044,21.0,,,,,,,1.6780125322,4.0
15.0,0.0,0.0,3.0,1.8207262989,1.0,,,,,,,3.6598364053,0.0
18.0,0.0,0.0,1.0,12.964183549,20.0,,,,,,,1.3627443692,4.0
15.0,1.0,0.0,1.0,8.2638895761,2.0,,,,,,,2.8138057681,2.0
16.0,1.0,1.0,1.0,8.1123878051,22.0,,,,,,,1.3027119835,4.0
16.0,1.0,3.0,1.0,13.5910367315,3.0,,,,,,,3.3839114785,1.0
16.0,1.0,0.0,1.0,1.3418746526,16.0,,,,,,,1.378751308,4.0
18.0,1.0,2.0,2.0,11.874115659,27.0,,,,,,,0.7314868671,4.0
17.0,0.0,1.0,2.0,15.4406357194,27.0,,,,,,,0.4005694786,4.0
18.0,1.0,3.0,4.0,16.5642551577,21.0,,,,,,,1.7290731667,4.0
15.0,0.0,2.0,0.0,3.4106077879,5.0,,,,,,,2.6156537649,2.0
18.0,0.0,1.0,1.0,17.9483810016,6.0,,,,,,,2.9869427371,2.0
15.0,0.0,1.0,0.0,13.1229218369,14.0,,,,,,,2.1269889707,3.0
18.0,1.0,2.0,2.0,17.6370960164,10.0,,,,,,,2.7081110403,2.0
17.0,1.0,0.0,0.0,9.7056143422,23.0,,,,,,,0.8157773689000001,4.0
15.0,0.0,0.0,3.0,10.8406669019,2.0,,,,,,,2.5244238951,2.0
16.0,1.0,0.0,2.0,18.3807655406,29.0,,,,,,,0.9082386041,4.0
16.0,1.0,2.0,2.0,17.9981908671,5.0,,,,,,,3.0556902075,1.0
18.0,1.0,2.0,2.0,8.9632174674,25.0,,,,,,,0.8379468985,4.0
16.0,1.0,0.0,1.0,5.4882526327,1.0,,,,,,,2.8335761108,2.0
15.0,0.0,1.0,1.0,7.8634086913,28.0,,,,,,,0.7852135677000001,4.0
16.0,0.0,0.0,1.0,7.7552865706,13.0,,,,,,,1.8856147855,4.0
17.0,1.0,0.0,2.0,5.7373374997,8.0,,,,,,,2.7012305083,2.0
17.0,0.0,3.0,1.0,5.3715920867,17.0,,,,,,,1.5219159012,4.0
18.0,1.0,0.0,1.0,17.2212587296,18.0,,,,,,,1.8797259867,4.0
15.0,1.0,0.0,4.0,1.3972384137,11.0,,,,,,,2.0373480174,3.0
17.0,0.0,1.0,0.0,13.552223642,12.0,,,,,,,2.5206736750000003,2.0
17.0,0.0,2.0,3.0,3.4564010291,25.0,,,,,,,0.136165908,4.0
15.0,0.0,0.0,2.0,6.8901178679,11.0,,,,,,,1.9746552454,4.0
16.0,1.0,1.0,1.0,1.2308606827,11.0,,,,,,,2.1949803719,3.0
16.0,0.0,1.0,1.0,5.3994727371,17.0,,,,,,,1.7179959243,4.0
18.0,1.0,0.0,1.0,15.3684214223,8.0,,,,,,,2.5103287212,2.0
16.0,0.0,0.0,2.0,17.7003064909,16.0,,,,,,,2.4349505569,3.0
15.0,0.0,1.0,2.0,4.430543038,20.0,,,,,,,1.3550534624,4.0
17.0,1.0,0.0,2.0,9.2709567852,15.0,,,,,,,1.5452551045,4.0
16.0,1.0,3.0,3.0,9.4064809587,16.0,,,,,,,1.6190305128,4.0
18.0,1.0,2.0,2.0,17.4715061152,20.0,,,,,,,2.0207416516,3.0
16.0,1.0,3.0,1.0,15.2559810575,23.0,,,,,,,0.9835769974,4.0
15.0,1.0,0.0,1.0,10.2615443674,7.0,,,,,,,2.0624682673,3.0
18.0,1.0,3.0,3.0,13.4149440094,10.0,,,,,,,2.6441942091,2.0
16.0,1.0,0.0,1.0,16.9471010782,23.0,,,,,,,1.3478638292,4.0
18.0,1.0,0.0,0.0,0.1907790805,1.0,,,,,,,3.0552539819,1.0
15.0,0.0,0.0,2.0,8.057800621,7.0,,,,,,,2.5136927149,2.0
17.0,1.0,0.0,2.0,18.1448633455,11.0,,,,,,,2.3403719144,3.0
15.0,1.0,1.0,3.0,14.8062606169,20.0,,,,,,,1.5820932662,4.0
15.0,0.0,0.0,2.0,10.8568274867,0.0,,,,,,,3.5655241629,0.0
15.0,1.0,0.0,0.0,10.5928905407,22.0,,,,,,,1.6014725497,4.0
15.0,0.0,1.0,3.0,6.9554019521,12.0,,,,,,,2.6372664286000003,2.0
17.0,0.0,0.0,1.0,10.4104106728,21.0,,,,,,,0.9052099483,4.0
17.0,1.0,1.0,1.0,13.1076639893,20.0,,,,,,,1.5767564706,4.0
18.0,0.0,0.0,2.0,8.3672607686,16.0,,,,,,,1.7850518079,4.0
16.0,1.0,2.0,0.0,14.2830629278,13.0,,,,,,,1.8800650933,4.0
17.0,0.0,2.0,2.0,17.2246445452,13.0,,,,,,,2.5552231051,2.0
17.0,0.0,0.0,1.0,3.0936969637,15.0,,,,,,,1.5743060883000002,4.0
16.0,0.0,0.0,2.0,9.0309404563,16.0,,,,,,,1.8138466223,4.0
17.0,1.0,0.0,1.0,8.1604018257,5.0,,,,,,,2.5844682625,2.0
15.0,1.0,2.0,2.0,13.749296081,25.0,,,,,,,0.5297986095,4.0
15.0,0.0,0.0,3.0,4.9973493052,27.0,,,,,,,0.7146512864,4.0
16.0,0.0,0.0,1.0,12.805018299,6.0,,,,,,,2.7374741655,2.0
18.0,1.0,0.0,1.0,17.5497848346,25.0,,,,,,,1.2705295623,4.0
18.0,1.0,0.0,1.0,8.3626319959,25.0,,,,,,,0.750888043,4.0
16.0,0.0,0.0,1.0,18.2203139996,0.0,,,,,,,3.7526393531,0.0
16.0,0.0,2.0,2.0,19.8632747787,24.0,,,,,,,1.1622578007,4.0
15.0,1.0,0.0,2.0,2.121840999,14.0,,,,,,,1.8714659014,4.0
18.0,1.0,0.0,1.0,4.6610637597,19.0,,,,,,,1.0749373888,4.0
17.0,1.0,2.0,1.0,19.0075950296,20.0,,,,,,,1.3127724135,4.0
15.0,1.0,2.0,1.0,19.1665537296,17.0,,,,,,,1.7028816752,4.0
16.0,1.0,0.0,2.0,1.9541455077,29.0,,,,,,,0.5403751566,4.0
18.0,0.0,0.0,1.0,0.2999700075,27.0,,,,,,,0.3418223884,4.0
17.0,1.0,0.0,4.0,3.2220004651,25.0,,,,,,,0.2697208621,4.0
17.0,0.0,3.0,2.0,19.9202556676,12.0,,,,,,,2.5041677671,2.0
15.0,1.0,0.0,1.0,3.5999923322000003,23.0,,,,,,,0.5303581887000001,4.0
18.0,0.0,3.0,2.0,10.0509521344,29.0,,,,,,,0.8201055301,4.0
18.0,1.0,1.0,3.0,16.9683545286,1.0,,,,,,,3.4084897706,1.0
16.0,1.0,1.0,2.0,0.4080322138,18.0,,,,,,,1.3503298064,4.0
18.0,0.0,0.0,1.0,12.0897796452,14.0,,,,,,,2.0297365824,3.0
18.0,0.0,0.0,1.0,5.5405089774,11.0,,,,,,,1.7745311028,4.0
15.0,1.0,0.0,3.0,17.2466983288,14.0,,,,,,,1.991909949,4.0
18.0,1.0,0.0,2.0,5.6692229853,24.0,,,,,,,0.7540357233,4.0
17.0,1.0,1.0,2.0,13.7351144056,17.0,,,,,,,1.4913821292,4.0
15.0,1.0,3.0,3.0,13.4843926489,13.0,,,,,,,2.1573918333,3.0
15.0,1.0,1.0,3.0,4.4298709772,5.0,,,,,,,3.1073484006,1.0
16.0,0.0,2.0,3.0,0.6959839974,11.0,,,,,,,1.9995718607,4.0
18.0,0.0,0.0,0.0,8.1849914757,19.0,,,,,,,1.3633409482,4.0
16.0,1.0,0.0,2.0,5.7838630393,22.0,,,,,,,1.3068680389,4.0
17.0,0.0,0.0,2.0,16.1795549923,29.0,,,,,,,0.5885556232,4.0
15.0,0.0,1.0,2.0,16.0072837691,29.0,,,,,,,0.6819561389000001,4.0
15.0,0.0,3.0,2.0,9.1404790439,5.0,,,,,,,2.8185818244,2.0
15.0,1.0,1.0,1.0,12.1302445065,25.0,,,,,,,0.7446928334,4.0
17.0,0.0,0.0,2.0,12.0851903197,29.0,,,,,,,0.7251929463,4.0
17.0,1.0,0.0,2.0,16.5431629686,8.0,,,,,,,2.9268204403,2.0
16.0,0.0,1.0,0.0,8.5000482825,29.0,,,,,,,0.5522575734,4.0
16.0,1.0,0.0,2.0,5.5089335958,24.0,,,,,,,1.2987291068,4.0
16.0,0.0,2.0,1.0,5.3006983628,25.0,,,,,,,1.1867378285,4.0
18.0,1.0,2.0,1.0,10.7238455856,3.0,,,,,,,3.3327885879,1.0
15.0,1.0,1.0,0.0,8.9829640546,16.0,,,,,,,1.4890670205,4.0
15.0,0.0,0.0,2.0,8.8024154197,1.0,,,,,,,3.3073781136,1.0
16.0,1.0,0.0,2.0,1.8227467818,15.0,,,,,,,1.6109406826,4.0
15.0,1.0,0.0,2.0,14.3720748138,23.0,,,,,,,2.0573785006,3.0
16.0,1.0,0.0,2.0,4.2747337596,13.0,,,,,,,1.6737114045,4.0
18.0,1.0,0.0,3.0,3.9390726042,25.0,,,,,,,0.4906300622,4.0
18.0,1.0,1.0,1.0,8.2551664055,7.0,,,,,,,2.2316569718,3.0
17.0,1.0,1.0,1.0,4.5555668324,13.0,,,,,,,2.2594511537,3.0
18.0,1.0,0.0,3.0,11.6771653462,1.0,,,,,,,3.4544624599,1.0
16.0,1.0,0.0,1.0,7.4292667867,15.0,,,,,,,2.1586101701,3.0
18.0,0.0,0.0,4.0,8.9782344519,3.0,,,,,,,2.7479084425,2.0
17.0,0.0,0.0,3.0,10.7433864321,0.0,,,,,,,3.3239029603,1.0
15.0,1.0,2.0,2.0,4.0707104496,22.0,,,,,,,0.9097635331,4.0
16.0,1.0,0.0,4.0,3.1150324573,19.0,,,,,,,1.1678958001,4.0
15.0,0.0,0.0,0.0,17.6084380575,26.0,,,,,,,1.2204179764,4.0
17.0,0.0,0.0,1.0,8.6744740566,13.0,,,,,,,2.3345256439,3.0
17.0,0.0,2.0,2.0,8.2418721927,7.0,,,,,,,2.844732262,2.0
17.0,1.0,1.0,1.0,0.7122430055,24.0,,,,,,,0.9722477384,4.0
15.0,0.0,0.0,3.0,9.9595260517,27.0,,,,,,,0.8563970427,4.0
15.0,1.0,1.0,0.0,11.0833944322,24.0,,,,,,,0.9526750331,4.0
15.0,1.0,2.0,2.0,11.1768174191,2.0,,,,,,,3.2353025807,1.0
15.0,0.0,3.0,2.0,14.1406233865,4.0,,,,,,,2.5334323958,2.0
17.0,1.0,0.0,2.0,3.5496366998,5.0,,,,,,,2.7723885368000003,2.0
17.0,1.0,2.0,1.0,5.0444626846,21.0,,,,,,,0.9467679047,4.0
16.0,1.0,3.0,1.0,16.2146093046,25.0,,,,,,,1.3154643711,4.0
16.0,1.0,3.0,3.0,18.9434123369,7.0,,,,,,,3.318208029,1.0
15.0,0.0,1.0,1.0,2.7186549473,5.0,,,,,,,2.3311089199,3.0
18.0,0.0,1.0,3.0,9.9529910901,5.0,,,,,,,2.9059730978,2.0
18.0,1.0,0.0,2.0,4.2835250548,3.0,,,,,,,3.344575198,1.0
17.0,1.0,2.0,2.0,1.2014633671,6.0,,,,,,,2.1681789248,3.0
17.0,0.0,1.0,2.0,6.5100667625,29.0,,,,,,,0.2111942228,4.0
17.0,1.0,1.0,1.0,2.8737525037,29.0,,,,,,,0.0,4.0
16.0,0.0,0.0,2.0,14.1986614687,23.0,,,,,,,0.8939860125,4.0
16.0,1.0,2.0,3.0,10.6745082734,18.0,,,,,,,1.8307932454,4.0
17.0,1.0,2.0,2.0,2.8766894198,6.0,,,,,,,2.465117414,3.0
17.0,0.0,0.0,4.0,0.1848317681,2.0,,,,,,,2.6505223436,2.0
17.0,0.0,2.0,2.0,16.1631409805,7.0,,,,,,,3.1619615114,1.0
18.0,0.0,1.0,1.0,3.5238881233,0.0,,,,,,,2.9057029742,2.0
16.0,0.0,2.0,1.0,12.1243328444,0.0,,,,,,,3.7326847012,0.0
18.0,1.0,0.0,4.0,6.7384382615,13.0,,,,,,,2.109686328,3.0
18.0,0.0,0.0,1.0,11.7097187663,5.0,,,,,,,2.5466345777,2.0
17.0,1.0,3.0,3.0,6.3130725396,9.0,,,,,,,2.1156039687,3.0
17.0,0.0,0.0,3.0,1.7387912138,24.0,,,,,,,0.4837893904,4.0
15.0,0.0,2.0,1.0,4.4590001712,27.0,,,,,,,0.0,4.0
15.0,1.0,0.0,0.0,3.7611713296,13.0,,,,,,,1.8111554809,4.0
18.0,0.0,1.0,2.0,8.5603870488,3.0,,,,,,,2.6741625508,2.0
16.0,0.0,0.0,1.0,13.1656756685,5.0,,,,,,,3.1027455614,1.0
17.0,0.0,1.0,2.0,5.2761214989,15.0,,,,,,,2.4328963984,3.0
17.0,0.0,0.0,2.0,0.241398706,27.0,,,,,,,0.5918723358,4.0
18.0,1.0,0.0,2.0,10.3787472853,20.0,,,,,,,1.4197989848,4.0
15.0,1.0,0.0,2.0,12.1151897872,27.0,,,,,,,1.3649825215,4.0
16.0,0.0,0.0,1.0,19.25740988,0.0,,,,,,,3.5248558226,0.0
15.0,0.0,3.0,2.0,11.7894160619,5.0,,,,,,,3.0562181766,1.0
15.0,0.0,3.0,1.0,9.4234511876,8.0,,,,,,,2.5706824923,2.0
15.0,1.0,0.0,1.0,11.468032518,14.0,,,,,,,2.1348328861,3.0
15.0,1.0,2.0,2.0,18.5580125972,11.0,,,,,,,2.3019321078,3.0
17.0,1.0,0.0,3.0,16.567562912,2.0,,,,,,,3.3543681163,1.0
17.0,1.0,1.0,1.0,6.4595746673,10.0,,,,,,,2.2525755244,3.0
15.0,0.0,2.0,2.0,4.7450872731,14.0,,,,,,,2.0597783421,3.0
16.0,0.0,3.0,2.0,5.2526722473,2.0,,,,,,,2.7050244072,2.0
18.0,0.0,0.0,1.0,10.0884207943,13.0,,,,,,,1.8208437343,4.0
16.0,1.0,2.0,1.0,14.8809890246,1.0,,,,,,,3.2609504906,1.0
16.0,0.0,0.0,3.0,10.0643841437,28.0,,,,,,,0.7415275562,4.0
16.0,1.0,3.0,2.0,1.3559279166,3.0,,,,,,,2.9437501978,2.0
15.0,1.0,0.0,2.0,14.4716140088,25.0,,,,,,,0.4474828564,4.0
17.0,0.0,1.0,2.0,16.1194025734,18.0,,,,,,,1.8440592635,4.0
16.0,0.0,1.0,0.0,5.7899573024,11.0,,,,,,,1.8991975632,4.0
15.0,0.0,1.0,2.0,13.2825147857,1.0,,,,,,,3.3788457272,1.0
16.0,1.0,0.0,2.0,8.5318380211,16.0,,,,,,,1.6666400978,4.0
16.0,1.0,3.0,2.0,17.7823871145,2.0,,,,,,,3.3094535852,1.0
15.0,0.0,0.0,1.0,16.9045111632,9.0,,,,,,,2.7618237514,2.0
17.0,0.0,1.0,0.0,10.5086399662,15.0,,,,,,,2.0425379785,3.0
17.0,1.0,0.0,1.0,13.8301109163,21.0,,,,,,,1.4874769373,4.0
18.0,0.0,0.0,4.0,17.6669940204,8.0,,,,,,,2.8739722821,2.0
15.0,1.0,1.0,2.0,9.9143402016,10.0,,,,,,,2.0159494651,3.0
18.0,1.0,0.0,2.0,6.2650148098,20.0,,,,,,,1.0702967637,4.0
18.0,0.0,0.0,0.0,15.0733227582,14.0,,,,,,,2.605399264,2.0
18.0,0.0,0.0,0.0,4.4013250957,2.0,,,,,,,3.3633891187,1.0
17.0,0.0,0.0,2.0,7.7706229601,15.0,,,,,,,2.125090595,3.0
15.0,0.0,2.0,2.0,17.3145447421,29.0,,,,,,,1.0506689804,4.0
18.0,1.0,2.0,2.0,14.4884468054,20.0,,,,,,,1.5800505238,4.0
15.0,1.0,0.0,1.0,8.0762201049,20.0,,,,,,,1.3970629516,4.0
15.0,1.0,0.0,2.0,4.2948900482,20.0,,,,,,,1.1657871622,4.0
17.0,0.0,0.0,1.0,7.1193678166,27.0,,,,,,,0.9620724863,4.0
18.0,1.0,0.0,1.0,5.6820829845,11.0,,,,,,,2.3102351794,3.0
18.0,0.0,1.0,2.0,3.5217857589,22.0,,,,,,,0.9357793409,4.0
15.0,0.0,1.0,1.0,14.8666582713,4.0,,,,,,,2.9380028298000003,2.0
16.0,0.0,0.0,1.0,5.041397737,6.0,,,,,,,2.7671513375,2.0
17.0,0.0,0.0,2.0,9.0833494034,8.0,,,,,,,3.026983311,1.0
17.0,0.0,0.0,2.0,7.7171889367,20.0,,,,,,,1.5364194794,4.0
17.0,0.0,2.0,3.0,19.6415475727,17.0,,,,,,,2.4953794968,3.0
17.0,1.0,3.0,2.0,7.821844883,20.0,,,,,,,1.6155716603,4.0
18.0,0.0,0.0,0.0,1.5996496559,7.0,,,,,,,2.210371328,3.0
18.0,1.0,0.0,1.0,1.7965150514,11.0,,,,,,,1.7980154436,4.0
16.0,1.0,2.0,4.0,11.8150744271,19.0,,,,,,,1.5662885181,4.0
17.0,0.0,3.0,2.0,11.9872710348,1.0,,,,,,,2.9213867571,2.0
17.0,0.0,0.0,2.0,8.3751798097,9.0,,,,,,,2.5197248225,2.0
15.0,0.0,0.0,0.0,8.6368738462,18.0,,,,,,,1.4892073188,4.0
18.0,1.0,0.0,2.0,1.0786516568,8.0,,,,,,,1.6636371244,4.0
17.0,0.0,1.0,0.0,10.3309302078,24.0,,,,,,,0.7737842058000001,4.0
16.0,1.0,0.0,2.0,10.0947895076,23.0,,,,,,,0.891624046,4.0
16.0,0.0,0.0,3.0,2.9909863711,7.0,,,,,,,2.2150870489,3.0
18.0,0.0,1.0,4.0,2.0767877222,23.0,,,,,,,0.6515150205,4.0
16.0,1.0,0.0,2.0,2.471449812,23.0,,,,,,,0.9740174167,4.0
16.0,1.0,2.0,2.0,2.0205649298,23.0,,,,,,,0.341393542,4.0
18.0,0.0,0.0,3.0,12.1941639107,0.0,,,,,,,2.7734838788,2.0
17.0,1.0,0.0,2.0,3.9296530481,5.0,,,,,,,2.4978773036,3.0
17.0,1.0,1.0,0.0,5.0286030437,11.0,,,,,,,2.0764437464,3.0
16.0,1.0,0.0,2.0,3.471442883,24.0,,,,,,,0.7734276360000001,4.0
16.0,1.0,3.0,1.0,19.156706089,23.0,,,,,,,0.9881530769,4.0
17.0,1.0,1.0,2.0,17.092349263,18.0,,,,,,,1.3775728398,4.0
